16.08.2022;61,3747;1,6678;74,3739;0,461464;0,128936;43,4717;8,485;48,0128;6,3364;44,7207;3,4187;64,8918
13.08.2022;60,8993;1,652;74,4555;0,456688;0,127492;43,3725;8,4626;47,7529;6,386;44,4683;3,3924;64,7245
12.08.2022;60,6229;1,6416;74,3176;0,448394;0,126823;42,8907;8,3539;47,4024;6,3929;44,1987;3,3779;64,5199
11.08.2022;60,4542;1,6369;73,077;0,447146;0,12637;42,0519;8,3149;46,9365;6,2533;43,8614;3,3683;63,5357
10.08.2022;60,3814;1,6441;73,1762;0,447734;0,126687;42,116;8,2768;46,9638;6,2177;43,6945;3,3628;63,4258
09.08.2022;60,3164;1,6331;72,7416;0,445468;0,12619;41,8415;8,2942;46,634;6,1883;43,6474;3,3598;62,941
06.08.2022;60,3696;1,6347;73,1136;0,453873;0,126779;42,0655;8,2583;46,9656;6,1897;43,8796;3,363;63,1547
05.08.2022;60,258;1,6356;72,9845;0,450965;0,126521;41,9456;8,2533;46,8824;6,1815;43,6368;3,3566;62,7034
04.08.2022;60,2374;1,631;73,5981;0,450373;0,126605;41,7686;8,2743;46,8555;6,2173;43,6187;3,3561;62,7996
03.08.2022;60,1595;1,6296;73,8939;0,459759;0,12546;41,8469;8,268;46,9117;6,184;43,692;3,3531;63,2127
02.08.2022;62,0506;1,6802;75,4659;0,468306;0,130061;43,4789;8,5009;48,3863;6,4383;44,9544;3,4646;65,1381
30.07.2022;61,3101;1,6755;74,2711;0,460978;0,128055;42,96;8,3364;47,7679;6,3255;44,476;3,4212;64,3608
29.07.2022;60,2031;1,6322;72,4303;0,44496;0,125381;42,1181;8,2098;46,7706;6,1577;43,5655;3,3659;62,8687
28.07.2022;60,2198;1,6323;72,5287;0,439593;0,125502;41,7925;8,1891;46,7436;6,1401;43,3517;3,3737;62,6572
27.07.2022;58,6605;1,5923;70,6566;0,429905;0,123257;40,8336;8,0652;45,6431;5,9312;42,3205;3,2924;60,8385
26.07.2022;57,7821;1,5792;69,5696;0,423002;0,119414;39,9217;7,9094;44,8758;5,8732;41,6298;3,2596;59,971
23.07.2022;57,3917;1,5616;68,5659;0,417941;0,11906;39,6347;7,8626;44,5069;5,7674;41,2534;3,2527;59,3012
22.07.2022;56,4783;1,5353;67,7627;0,407933;0,11737;39,0265;7,7369;43,836;5,6818;40,5618;3,2133;58,0754
21.07.2022;54,8491;1,8563;65,967;0,397026;0,114183;37,9117;7,5478;42,5055;5,5086;39,4229;3,1238;56,5688
20.07.2022;55,437;1,8762;66,6685;0,401078;0,114497;37,9799;7,5452;42,8151;5,576;39,6801;3,1716;57,1574
19.07.2022;56,5616;1,9142;67,0538;0,407211;0,117746;38,4732;7,6442;43,3821;5,5758;40,4763;3,2369;58,0536
16.07.2022;57,8323;1,9579;68,1554;0,416359;0,120889;38,9211;7,7744;44,0191;5,66;41,197;3,3096;58,9885
15.07.2022;58,2568;1,9772;69,6402;0,422151;0,122411;39,3641;7,881;44,8958;5,6879;41,7432;3,3468;59,186
14.07.2022;58,5322;1,9809;69,5831;0,426868;0,123647;39,6322;7,8994;44,9729;5,752;41,6244;3,3881;59,8
13.07.2022;58,8541;1,9962;69,9481;0,429122;0,126609;39,55;7,9865;45,2724;5,753;41,8354;3,4068;59,7686
12.07.2022;61,3045;2,0757;73,7187;0,449282;0,129084;41,7668;8,3715;47,2737;6,0101;43,7358;3,5486;62,6003
09.07.2022;61,2664;2,0736;73,5258;0,450422;0,128376;41,8082;8,3824;47,1788;6,0633;43,7086;3,5464;62,7023
08.07.2022;63,1427;2,137;75,2156;0,465311;0,134558;43,0759;8,6368;48,3963;6,2431;45,0537;3,6717;64,9683
07.07.2022;62,911;2,1292;74,9647;0,463672;0,134064;42,6788;8,7015;48,252;6,2286;44,8084;3,7111;64,9169
06.07.2022;58,5118;1,9803;70,8987;0,429823;0,12606;40,2152;8,2233;45,4743;5,8567;41,9019;3,4811;60,6843
05.07.2022;55,0858;1,8735;66,8907;0,408224;0,118098;37,6456;7,7196;42,7486;5,5947;39,423;3,2925;57,393
02.07.2022;53,7676;1,8287;65,29;0,395408;0,114316;36,7233;7,5073;41,7256;5,4026;38,6012;3,2242;56,119
01.07.2022;52,5123;1,7787;63,6502;0,384339;0,11291;36,1757;7,4238;40,7768;5,2753;37,7298;3,1475;54,9464
30.06.2022;51,158;1,7315;62,4179;0,375858;0,112176;35,2888;7,2624;39,7683;5,2154;36,868;3,0755;53,5406
29.06.2022;52,9699;1,7865;65,1689;0,391066;0,114915;36,6975;7,5261;41,1034;5,3804;38,2316;3,1793;55,5124
28.06.2022;53,3641;1,7998;65,5738;0,396464;0,113324;36,9813;7,5486;41,262;5,3822;38,5078;3,0734;55,6978
25.06.2022;53,3234;1,8059;65,2785;0,394433;0,114721;36,8358;7,5217;41,0749;5,3415;38,3981;3,0712;55,5684
24.06.2022;53,3578;1,8064;65,3846;0,394658;0,1175;36,8062;7,5468;41,2284;5,3442;38,4311;3,0761;55,1502
23.06.2022;53,2788;1,7994;65,437;0,390407;0,118944;36,8529;7,5557;41,2088;5,4422;38,3908;3,0739;55,0571
22.06.2022;54,7081;1,8515;67,0448;0,404676;0,123422;38,0768;7,7348;42,1026;5,5279;39,4862;3,1574;56,7041
21.06.2022;56,1727;1,9024;68,4296;0,415325;0,125703;39,1355;7,9188;43,0937;5,6353;40,5316;3,2458;58,204
18.06.2022;56,7101;1,9199;69,606;0,425752;0,128254;39,7651;7,9287;43,8661;5,6392;40,9193;3,2774;58,7426
17.06.2022;56,8691;1,9208;68,6183;0,423574;0,129711;39,8027;7,974;43,9211;5,7111;40,9779;3,2925;58,0356
16.06.2022;56,6624;1,9271;68,0005;0,419753;0,129983;39,1311;7,9599;43,7886;5,6976;40,7087;3,2848;56,8101
15.06.2022;57,0926;1,9404;69,259;0,425683;0,130892;39,7707;8,0232;44,3989;5,7827;40,9942;3,3097;57,7568
11.06.2022;57,778;1,9568;72,4536;0,430537;0,132973;41,1437;8,3439;45,696;6,0963;41,8378;3,3565;59,0174
10.06.2022;58,3895;1,9859;73,273;0,434316;0,134709;41,9003;8,4296;46,5626;6,1842;42,4404;3,413;59,6542
09.06.2022;60,2282;2,0431;75,7671;0,453184;0,140258;43,3763;8,6317;47,9715;6,3053;43,7991;3,6014;61,5327
08.06.2022;60,9565;2,0629;76,5431;0,460988;0,141142;43,7485;8,7926;48,5168;6,4739;44,2034;3,6779;62,5067
07.06.2022;61,1094;2,0654;76,3623;0,467376;0,141473;44,0049;8,8147;48,5805;6,4902;44,4335;3,7055;63,7752
04.06.2022;61,9659;2,1077;78,0832;0,477322;0,143181;44,9687;8,9062;49,191;6,5699;45,1976;3,7661;64,6691
03.06.2022;61,575;2,0944;77,5907;0,473508;0,145012;44,0692;8,8664;48,7183;6,5672;44,7298;3,7483;64,1006
02.06.2022;61,4733;2,0733;77,4625;0,476833;0,148246;44,0641;8,8523;48,6032;6,5215;44,7893;3,7479;63,9414
01.06.2022;61,6069;2,0778;77,9204;0,480553;0,144147;44,2769;8,9142;48,655;6,5491;44,9784;3,7632;64,0937
31.05.2022;63,0975;2,1462;79,5975;0,496752;0,145621;45,3292;9,0365;49,5349;6,6463;46,1509;3,8562;65,9395
28.05.2022;66,4029;2,2538;83,4884;0,522816;0,157349;47,3718;9,5099;51,9097;6,8896;48,4516;4,0532;69,2563
27.05.2022;62,0495;2,0972;77,8411;0,486739;0,149474;43,8442;8,8864;48,3364;6,4379;45,1433;3,811;64,4469
26.05.2022;56,2996;1,9028;70,5152;0,443409;0,13504;40,0121;8,1108;43,8949;5,8658;41,0168;3,4971;58,4749
25.05.2022;56,969;1,9377;71,6157;0,445523;0,134095;40,3511;8,1603;44,4064;5,923;41,4531;3,5912;59,1517
24.05.2022;58,2087;1,9799;72,563;0,45561;0,136955;41,398;8,2725;45,3727;5,9995;42,3274;3,6519;60,0585
21.05.2022;58,8862;2,0029;73,543;0,460913;0,136497;41,4559;8,3277;45,9725;6,0113;42,6372;3,6954;60,5327
20.05.2022;62,4031;2,1227;77,461;0,486005;0,144221;43,6572;8,824;48,5968;6,4301;44,9914;3,9161;63,9114
19.05.2022;63,5643;2,1621;79,2647;0,491565;0,146871;44,7111;9,0041;49,5281;6,5441;45,8055;4,0223;63,7428
18.05.2022;63,5428;2,1505;77,8399;0,491285;0,147922;44,5244;8,8989;49,3038;6,4807;45,6879;4,079;63,7724
17.05.2022;63,4445;2,1487;77,5292;0,492009;0,14829;43,7069;8,8739;48,9805;6,4568;45,4864;4,106;63,1477
14.05.2022;63,7799;2,16;77,9901;0,494801;0,146701;43,9954;8,9208;48,9147;6,4513;45,7269;4,1506;63,7608
13.05.2022;65,7916;2,2266;81,1868;0,507103;0,148645;45,258;9,3328;50,726;6,8207;47,2879;4,2996;66,0293
12.05.2022;68,8389;2,3217;84,7613;0,527906;0,158443;47,8775;9,767;52,9042;7,1009;49,5636;4,527;69,6468
07.05.2022;67,3843;2,2267;83,3813;0,516355;0,157514;47,8092;9,5708;52,5537;7,2323;48,6424;4,5393;68,4382
06.05.2022;66,2378;2,2419;82,7906;0,509247;0,151626;47,9628;9,3746;51,7079;7,043;48,2256;4,476;67,714
05.05.2022;69,416;2,3494;86,8672;0,533682;0,157178;49,3548;9,8485;54,0328;7,3948;50,1524;4,6908;70,8038
30.04.2022;71,0237;2,347;88,3464;0,546757;0,158362;50,7677;10,0063;55,3618;7,5228;51,2881;4,8011;73,2959
29.04.2022;72,2953;2,3881;90,3908;0,556546;0,160817;51,3007;10,2822;56,3574;7,8201;52,2139;4,8817;74,4391
28.04.2022;72,8764;2,4581;91,9773;0,571042;0,160687;52,318;10,4563;56,948;7,9422;52,924;4,9306;75,4883
27.04.2022;72,7089;2,4028;92,4639;0,569819;0,162203;52,4958;10,503;56,9908;8,0534;53,0103;4,927;75,7463
26.04.2022;73,3611;2,4244;94,2177;0,569662;0,165231;53,8104;10,6657;57,7556;8,2442;53,3885;4,9837;76,5214
23.04.2022;73,505;2,4291;95,7844;0,571534;0,165537;53,9159;10,7556;58,6679;8,3544;53,8814;4,9935;76,9283
22.04.2022;74,999;2,4828;97,8587;0,584651;0,168905;55,8293;10,9164;59,9896;8,5102;54,9121;5,1111;79,0795
21.04.2022;77,0809;2,5517;100,1281;0,595679;0,173774;57,2403;11,1937;61,059;8,7443;56,4654;5,2595;81,3004
20.04.2022;79,0287;2,6757;103,1166;0,620612;0,175678;58,2679;11,5031;62,6317;8,9407;57,9304;5,3954;83,531
19.04.2022;79,4529;2,6901;103,5907;0,627392;0,174902;59,256;11,5649;63,0529;8,9887;58,447;5,4277;84,9764
16.04.2022;80,0437;2,7157;104,361;0,633257;0,178593;59,6966;11,6509;63,5217;9,0555;59,1645;5,4708;85,6082
15.04.2022;81,288;2,7649;105,9833;0,648747;0,180572;60,6246;11,832;64,4785;9,1963;60,0843;5,5652;86,939
14.04.2022;79,8471;2,7093;104,1046;0,635725;0,177541;59,4941;11,6594;63,2853;9,0908;58,5518;5,4789;85,7004
13.04.2022;79,6274;2,6959;103,8421;0,63433;0,177135;59,187;11,6698;63,0912;9,0905;58,3223;5,4255;85,3456
12.04.2022;79,1596;2,6857;102,9629;0,633277;0,177134;58,9581;11,5602;62,88;9,0424;57,9584;5,3743;84,6989
09.04.2022;74,8501;2,5338;97,7991;0,60363;0,163118;56,0103;10,9852;59,4804;8,5472;54,9076;5,0799;80,0365
08.04.2022;76,2547;2,5937;99,8479;0,616748;0,164975;57,0614;11,1986;60,9599;8,7197;56,0614;5,1726;81,7219
07.04.2022;82,5962;2,8094;108,3249;0,666098;0,178428;62,5418;12,1811;66,337;9,497;60,7057;5,607;88,5655
06.04.2022;83,352;2,8351;109,3245;0,680147;0,176309;63,4725;12,3316;66,735;9,6062;61,4373;5,6668;89,9741
05.04.2022;83,5932;2,8362;109,5907;0,682784;0,176894;62,8119;12,4197;66,8104;9,5612;61,5924;5,6868;90,1761
02.04.2022;83,4285;2,8307;109,2663;0,678418;0,175449;62,5881;12,3858;66,7214;9,5224;61,4937;5,6793;90,0178
01.04.2022;83,4097;2,8243;109,5586;0,685343;0,177349;62,5573;12,4297;66,5999;9,5412;61,5797;5,6816;90,1921
31.03.2022;84,0851;2,8459;110,6224;0,688799;0,180649;63,2488;12,5963;67,5599;9,755;62,1058;5,7304;90,8145
30.03.2022;86,2843;2,9236;113,3603;0,702898;0,184763;64,5838;12,9075;68,9557;9,9753;63,6221;5,9157;92,5301
29.03.2022;93,7125;3,1795;122,7165;0,756936;0,194731;70,1625;13,8032;74,7965;1,076;68,8455;6,3135;100,2058
26.03.2022;95,6618;3,24;126,111;0,783567;0,193977;71,8611;14,1474;76,3828;1,1057;70,5055;6,4433;103,0061
25.03.2022;96,0458;3,2668;126,694;0,788068;0,194515;71,9575;14,1767;76,4452;1,1112;70,7207;6,4726;103,153
24.03.2022;103,1618;3,4857;136,0395;0,854731;0,203014;76,9174;15,2255;81,933;1,1756;75,9604;6,9491;110,3335
23.03.2022;104,0741;3,5165;138,0023;0,86279;0,205133;77,504;15,428;82,7298;1,1932;76,7112;7,0189;111,6196
22.03.2022;104,6819;3,5603;138,0021;0,878278;0,206331;77,6321;15,5363;83,0677;1,1972;77,2275;7,0611;112,4282
19.03.2022;103,9524;3,5354;136,3024;0,870878;0,204893;76,6025;15,3694;82,2994;1,1814;76,5313;7,0162;110,9536
18.03.2022;104,8012;3,4731;137,3839;0,882128;0,206141;76,9346;15,5729;82,6638;1,1865;77,3212;7,1026;111,55
17.03.2022;108,0521;3,5808;141,3646;0,913567;0,212006;78,3702;15,9578;85,0335;1,2131;79,3742;7,3431;114,9001
16.03.2022;111,4823;3,6945;145,7631;0,944845;0,217075;80,3676;16,4559;86,9393;1,243;81,678;7,6108;118,6108
15.03.2022;115,1963;3,8176;151,5177;0,994486;0,224903;83,5173;17,095;89,8147;1,2865;84,7593;7,8129;124,2544
12.03.2022;116,7517;3,8691;153,5635;0,100791;0,228376;85,6374;17,3258;91,0274;1,3038;85,9037;7,9184;125,9322
11.03.2022;120,3785;3,9893;158,3338;0,103922;0,231488;88,2856;17,864;93,8551;1,3443;88,5722;8,1644;129,8441
10.03.2022;116,0847;3,8631;152,4773;0,100532;0,230647;84,5677;16,9851;90,2189;1,2912;85,025;8,0136;125,0104
06.03.2022;105,8124;3,5212;139,9581;0,921751;0,207345;77,9943;15,5508;83,1074;1,1818;77,7746;7,4587;115,4275
05.03.2022;105,8124;3,5212;140,9421;0,916402;0,210524;78,0261;15,6664;83,3562;1,1876;77,8376;7,4492;115,1261
04.03.2022;111,7564;3,719;149,7424;0,96529;0,225809;81,6828;16,6666;88,6815;1,2587;82,3373;7,9034;121,4479
03.03.2022;103,2487;3,4359;137,2898;0,896062;0,209806;74,8863;15,4024;81,2087;1,1586;75,9852;7,3615;112,3612
02.03.2022;91,7457;3,0404;123,1411;0,797962;0,186621;66,7817;13,8309;72,4346;1,0429;67,764;6,6146;100,2028
01.03.2022;93,5589;3,1005;125,0415;0,809718;0,188393;67,3624;14,0504;73,2646;1,0493;68,8743;6,7781;101,0683
26.02.2022;83,5485;2,7803;111,8213;0,724776;0,180019;60,0964;12,5507;65,2621;9,2963;61,7277;5,9403;90,3325
25.02.2022;86,9288;2,9075;117,1539;0,757582;0,185306;62,4844;13,1467;67,9344;9,6898;64,2917;6,1553;94,4673
23.02.2022;80,4194;2,7767;109,2015;0,700182;0,184681;57,9663;12,237;63,0938;8,9852;59,6627;5,8466;87,6124
22.02.2022;76,7671;2,6946;104,6259;0,667859;0,17953;55,4182;11,7392;60,2899;8,5815;57,0929;5,6324;83,5879
19.02.2022;75,7619;2,6727;103,2786;0,657912;0,176931;54,7304;11,5819;59,768;8,5123;56,4292;5,562;82,2962
18.02.2022;75,7527;2,6844;102,8494;0,658061;0,176786;54,4662;11,5717;59,5634;8,5043;56,3175;5,5646;82,1613
17.02.2022;75,0141;2,6729;101,6891;0,648098;0,175533;53,8301;11,4732;59,1174;8,4224;55,8182;5,5056;81,0613
16.02.2022;76,166;2,6942;103,2887;0,659246;0,176945;54,4358;11,6027;59,8695;8,6052;56,5785;5,6024;82,4397
15.02.2022;76,5762;2,681;103,4621;0,664782;0,17765;54,3844;11,6535;59,9751;8,5975;56,8326;5,6543;82,7761
12.02.2022;74,9867;2,6751;101,6295;0,646326;0,174631;53,5105;11,4834;58,9333;8,4949;55,7646;5,5387;80,9093
11.02.2022;74,7241;2,6783;101,2736;0,646402;0,175018;53,7266;11,4764;58,9632;8,4831;55,6936;5,5177;80,8702
10.02.2022;74,8015;2,6731;101,4608;0,648446;0,17559;53,5354;11,48;58,8571;8,4852;55,6724;5,5027;80,9803
09.02.2022;75,3042;2,6957;101,8791;0,652691;0,175965;53,6768;11,532;59,3882;8,5572;55,9924;5,5174;81,4804
08.02.2022;75,6806;2,6995;102,464;0,657378;0,175695;53,6954;11,6358;59,4272;8,5943;56,2932;5,5841;81,8257
05.02.2022;76,0509;2,6934;103,2771;0,660766;0,175942;54,0798;11,7025;59,8779;8,722;56,5855;5,6077;82,5384
04.02.2022;76,6501;2,7096;103,8762;0,668412;0,176308;54,5672;11,6412;60,3259;8,6931;56,8452;5,6506;83,1978
03.02.2022;76,4849;2,6898;103,5988;0,667786;0,176253;54,5643;11,6081;60,2955;8,6788;56,7395;5,6908;83,1629
02.02.2022;77,1302;2,725;103,9175;0,670552;0,177719;54,639;11,6662;60,9003;8,7145;57,1504;5,7642;83,4652
01.02.2022;77,4702;2,7114;104,1432;0,671523;0,178379;54,57;11,6386;60,8803;8,6504;57,2158;5,8126;83,2297
29.01.2022;77,8174;2,6986;104,0808;0,673423;0,178808;54,5422;11,6361;60,9615;8,6655;57,3705;5,7156;83,5309
28.01.2022;78,947;2,723;105,8995;0,687422;0,181675;55,8629;11,8767;62,1336;8,8099;58,423;5,8068;85,2007
27.01.2022;78,9437;2,7383;106,6135;0,692033;0,181167;56,5553;11,9795;62,7284;8,8805;58,716;5,8566;85,827
26.01.2022;78,6422;2,7464;106,0018;0,690844;0,180165;56,1427;11,9484;62,1776;8,718;58,531;5,8148;85,7977
25.01.2022;77,3649;2,7282;104,8449;0,68046;0,177402;55,4629;11,7692;61,5424;8,679;57,546;5,7834;84,8206
22.01.2022;76,6903;2,7069;103,9997;0,673165;0,175815;55,1633;11,6842;61,2102;8,6796;56,9722;5,7154;83,8787
21.01.2022;76,4408;2,7032;104,2041;0,66851;0,175323;55,3355;11,6711;61,2065;8,7221;56,7742;5,6641;83,6241
20.01.2022;76,8697;2,7084;104,4813;0,671967;0,175964;55,2078;11,7042;61,4564;8,7389;56,9237;5,6432;83,928
19.01.2022;76,3347;2,6894;104,1816;0,665429;0,1752;54,9228;11,697;61,0287;8,7111;56,6113;5,6489;83,4989
18.01.2022;76,0404;2,7057;104,0461;0,665067;0,174625;54,8784;11,6779;60,7546;8,6928;56,4056;5,6399;83,2863
15.01.2022;75,7668;2,7133;104,0505;0,665935;0,173677;55,2264;11,6776;60,6814;8,7353;56,3448;5,603;83,2419
14.01.2022;74,5686;2,6872;102,4945;0,651624;0,171442;54,5022;11,4992;59,784;8,6331;55,4496;5,5074;81,719
13.01.2022;74,5277;2,6914;101,5663;0,645905;0,171367;53,6748;11,3783;59,3137;8,5007;55,1526;5,4358;80,6402
12.01.2022;74,8355;2,7227;101,9035;0,64936;0,171858;53,7918;11,4159;59,2006;8,4783;55,3149;5,4088;80,8159
11.01.2022;75,1315;2,7301;102,0436;0,649168;0,172328;53,982;11,4399;59,4536;8,495;55,4231;5,4332;81,5583
31.12.2021;74,2926;2,7258;100,0573;0,645097;0,169;53,9141;11,2956;58,023;8,4257;54,8852;5,7843;80,9376
30.12.2021;73,6514;2,709;98,8254;0,640614;0,169158;53,2573;11,1783;57,4549;8,3486;54,3553;6,0912;80,1866
29.12.2021;73,4959;2,6971;98,7638;0,639902;0,169248;53,2257;11,1939;57,4411;8,3172;54,2726;6,2101;80,122
28.12.2021;73,2329;2,6852;98,22;0,63917;0,168993;52,8888;11,1467;57,115;8,237;53,9827;6,3872;79,6529
25.12.2021;73,1886;2,6889;98,1459;0,639788;0,169007;52,9593;11,157;57,0627;8,3024;53,9421;6,2943;79,7783
